Date,Weekday,Month,Week,Day,Hour,Outside Wet-Bulb Temp (F),Outside Dry-Bulb Temp (F),Total Space Cooling - Kwh,Heating - kWh,Lighting End-Use Energy - Kwh,Task Lighting End-Use Energy - Kwh,Fans End-Use Energy - Kwh,Miscellaneous Equipment End-Use Energy - Kwh,Data Center IT End-Use Energy - Kwh,Data Center HVAC End-Use Energy - Kwh,Pumps End-Use Energy - Kwh,,
18-Jul,Thursday,7,29,18,19,56,78,9.16,0,4.79183,0.476123,6.61,40.7014,86.576,2.59728,7.88,,158.792633
18-Jul,Thursday,7,29,18,20,55,74,7.341,0,0.835521,0,8.3,30.9969,86.576,2.59728,7.88,,144.526701
18-Jul,Thursday,7,29,18,21,54,70,6.081,0,3.27259,0,8.25,30.6318,86.576,2.59728,7.88,,145.28867
18-Jul,Thursday,7,29,18,22,53,68,5.014,0,0.876609,0,8.14,27.9752,86.576,2.59728,7.88,,139.059089
18-Jul,Thursday,7,29,18,23,51,61,4.091,0,3.27259,0,8.09,27.61,86.576,2.59728,7.47,,139.70687
18-Jul,Thursday,7,29,18,24,52,63,3.802,0,0.876609,0,8.05,27.61,86.576,2.59728,5.37,,134.881889
19-Jul,Friday,7,29,19,1,52,64,3.491,0,3.27259,0,8.02,27.61,86.576,2.59728,5.37,,136.93687
19-Jul,Friday,7,29,19,2,52,63,3.217,0,0.876609,0,8,27.61,86.576,2.59728,5.37,,134.246889
19-Jul,Friday,7,29,19,3,51,61,2.873,0,3.27259,0,7.97,27.61,86.576,2.59728,5.37,,136.26887
19-Jul,Friday,7,29,19,4,49,58,2.616,0,0.876609,0,6.27,27.61,86.576,2.59728,5.37,,131.915889
19-Jul,Friday,7,29,19,5,49,56,2.304,0,3.27259,0,6.23,27.61,86.576,2.59728,5.37,,133.95987
19-Jul,Friday,7,29,19,6,48,55,2.27,0,0.876596,0,6.2,30.2667,86.576,2.59728,5.37,,134.156576
19-Jul,Friday,7,29,19,7,49,58,2.198,0,5.59279,0.21161,6.23,34.6507,86.576,2.59728,5.37,,143.42638
19-Jul,Friday,7,29,19,8,53,63,5.397,0,15.8125,0.42851,27.75,58.3824,86.576,2.59728,6.14,,203.08369
19-Jul,Friday,7,29,19,9,56,68,13.979,30.76,24.7533,3.95182,28.04,122.54,86.576,2.59728,10.07,,323.2674
19-Jul,Friday,7,29,19,10,58,72,18.899,34.06,34.0248,2.66629,29.13,116.05,86.576,2.59728,11.1,,335.10337
19-Jul,Friday,7,29,19,11,58,76,24.644,29.63,27.89,2.66629,29.47,115.928,86.576,2.59728,11.34,,330.74157
19-Jul,Friday,7,29,19,12,59,79,20.551,27.75,27.2554,3.80898,30.12,116.82,86.576,2.59728,11.43,,326.90866
19-Jul,Friday,7,29,19,13,58,80,26.62,26.64,21.5968,1.42837,30.31,122.54,86.576,2.59728,11.28,,329.58845
19-Jul,Friday,7,29,19,14,56,83,22.978,0,25.8305,3.80898,30.65,116.658,86.576,2.59728,11.38,,300.47876
19-Jul,Friday,7,29,19,15,56,85,24.645,25.31,22.7803,2.66629,29.69,115.928,86.576,2.59728,11.03,,321.22287
19-Jul,Friday,7,29,19,16,56,85,29.203,24.96,22.9252,2.66629,30.53,115.928,86.576,2.59728,11.28,,326.66577
19-Jul,Friday,7,29,19,17,56,86,24.271,26.75,18.094,4.04704,31.08,120.714,86.576,2.59728,11.41,,325.53932
19-Jul,Friday,7,29,19,18,57,85,14.637,0,7.04315,1.19031,30.65,51.8021,86.576,2.59728,11.37,,205.86584
19-Jul,Friday,7,29,19,19,57,80,12.977,0,4.44675,0.476123,7.2,40.7014,86.576,2.59728,7.89,,162.864553
19-Jul,Friday,7,29,19,20,56,78,10.889,0,0.804786,0,8.89,30.9969,86.576,2.59728,7.89,,148.643966
19-Jul,Friday,7,29,19,21,55,75,9.176,0,3.27259,0,8.83,30.6318,86.576,2.59728,7.88,,148.96367
19-Jul,Friday,7,29,19,22,54,71,8.119,0,0.876609,0,8.68,27.9752,86.576,2.59728,7.88,,142.704089
19-Jul,Friday,7,29,19,23,54,70,7.239,0,3.27259,0,8.6,27.61,86.576,2.59728,7.88,,143.77487
19-Jul,Friday,7,29,19,24,56,69,6.178,0,0.876609,0,8.57,27.61,86.576,2.59728,7.88,,140.287889
20-Jul,Saturday,7,29,20,1,55,65,5.382,0,2.94377,0,6.92,30.2667,86.576,2.59728,7.88,,142.56575
20-Jul,Saturday,7,29,20,2,53,63,4.881,0,0.876609,0,6.9,30.2667,86.576,2.59728,7.69,,139.787589
20-Jul,Saturday,7,29,20,3,53,62,4.422,0,2.94377,0,6.87,30.2667,86.576,2.59728,7.47,,141.14575
20-Jul,Saturday,7,29,20,4,52,60,3.894,0,0.876609,0,6.84,30.2667,86.576,2.59728,7.47,,138.520589
20-Jul,Saturday,7,29,20,5,52,60,3.562,0,2.94377,0,6.81,30.2667,86.576,2.59728,5.83,,138.58575
20-Jul,Saturday,7,29,20,6,50,57,3.566,0,0.87659,0,6.78,30.2667,86.576,2.59728,5.83,,136.49257
20-Jul,Saturday,7,29,20,7,52,60,4.114,0,2.71455,0,6.77,30.6318,86.576,2.59728,6.02,,139.42363
20-Jul,Saturday,7,29,20,8,53,65,5.047,0,0.688853,0,6.86,30.6318,86.576,2.59728,7.05,,139.450933
20-Jul,Saturday,7,29,20,9,55,69,5.643,0,0.688853,0,7.07,31.362,86.576,2.59728,7.7,,141.637133
20-Jul,Saturday,7,29,20,10,56,72,7.104,0,0.688853,0,7.34,31.362,86.576,2.59728,7.88,,143.548133
20-Jul,Saturday,7,29,20,11,56,76,8.823,0,0.688853,0,7.58,31.7272,86.576,2.59728,7.88,,145.872333
20-Jul,Saturday,7,29,20,12,58,80,10.655,0,0.688853,0,7.78,31.7272,86.576,2.59728,7.88,,147.904333
20-Jul,Saturday,7,29,20,13,60,85,10.568,0,0.688853,0,7.9,32.0923,86.576,2.59728,7.89,,148.312433
20-Jul,Saturday,7,29,20,14,58,85,9.656,0,0.688853,0,7.95,31.7272,86.576,2.59728,7.88,,147.075333
20-Jul,Saturday,7,29,20,15,57,84,11.36,0,0.688853,0,7.9,31.362,86.576,2.59728,7.88,,148.364133
20-Jul,Saturday,7,29,20,16,59,88,11.984,0,0.688853,0,7.79,30.9969,86.576,2.59728,7.89,,148.523033
20-Jul,Saturday,7,29,20,17,59,86,12.302,0,0.688853,0,7.67,30.6318,86.576,2.59728,7.89,,148.355933
20-Jul,Saturday,7,29,20,18,60,87,12.237,0,0.688853,0,7.55,30.6318,86.576,2.59728,7.89,,148.170933
20-Jul,Saturday,7,29,20,19,59,83,10.744,0,2.6947,0,7.45,30.6318,86.576,2.59728,7.89,,148.58378
20-Jul,Saturday,7,29,20,20,57,78,9.392,0,0.805056,0,7.36,30.2667,86.576,2.59728,7.89,,144.887036
20-Jul,Saturday,7,29,20,21,57,77,8.134,0,2.94377,0,7.27,30.2667,86.576,2.59728,7.88,,145.66775
20-Jul,Saturday,7,29,20,22,56,73,7.289,0,0.876609,0,7.22,30.2667,86.576,2.59728,7.88,,142.705589
20-Jul,Saturday,7,29,20,23,55,71,6.519,0,2.94377,0,7.16,30.2667,86.576,2.59728,7.88,,143.94275
20-Jul,Saturday,7,29,20,24,54,69,5.785,0,0.876609,0,7.12,30.2667,86.576,2.59728,7.88,,141.101589
21-Jul,Sunday,7,29,21,1,53,67,5.123,0,2.94377,0,7.08,30.2667,86.576,2.59728,7.88,,142.46675
21-Jul,Sunday,7,29,21,2,53,66,4.674,0,0.876609,0,7.05,30.2667,86.576,2.59728,7.88,,139.920589
21-Jul,Sunday,7,29,21,3,52,65,4.128,0,2.94377,0,7.01,30.2667,86.576,2.59728,7.88,,141.40175
21-Jul,Sunday,7,29,21,4,52,62,3.609,0,0.876609,0,6.98,30.2667,86.576,2.59728,7.47,,138.375589
21-Jul,Sunday,7,29,21,5,51,60,3.371,0,2.94377,0,6.94,30.2667,86.576,2.59728,6.4,,139.09475
21-Jul,Sunday,7,29,21,6,51,61,4.862,0,5.75695,0,6.91,30.2667,86.576,2.59728,5.83,,142.79893
21-Jul,Sunday,7,29,21,7,53,65,5.573,0,39.5949,0,6.9,30.2667,86.576,2.59728,7.88,,179.38788
21-Jul,Sunday,7,29,21,8,54,69,7.461,0,18.0966,0,7.01,30.2667,86.576,2.59728,7.88,,159.88758
21-Jul,Sunday,7,29,21,9,56,74,8.731,0,34.5046,0,7.21,30.2667,86.576,2.59728,7.89,,177.77558
21-Jul,Sunday,7,29,21,10,58,80,10.629,0,10.0889,0,7.48,30.6318,86.576,2.59728,7.89,,155.89298
21-Jul,Sunday,7,29,21,11,59,85,12.965,0,3.10167,0,7.74,30.6318,86.576,2.59728,7.89,,151.50175
21-Jul,Sunday,7,29,21,12,59,88,12.553,0,9.08343,0,7.95,30.6318,86.576,2.59728,7.9,,157.29151
21-Jul,Sunday,7,29,21,13,59,89,14.201,0,9.21934,0,8.08,30.6318,86.576,2.59728,7.89,,159.19542
21-Jul,Sunday,7,29,21,14,59,91,13.729,0,14.7913,0,8.11,30.6318,86.576,2.59728,7.9,,164.33538
21-Jul,Sunday,7,29,21,15,59,88,13.836,0,16.0217,0,8.08,30.6318,86.576,2.59728,7.89,,165.63278
21-Jul,Sunday,7,29,21,16,59,89,13.129,0,34.1179,0,7.95,30.6318,86.576,2.59728,7.89,,182.89198
21-Jul,Sunday,7,29,21,17,60,81,11.591,0,20.0057,0,7.79,30.6318,86.576,2.59728,7.89,,167.08178
21-Jul,Sunday,7,29,21,18,59,78,10.794,0,9.6312,0,7.59,30.6318,86.576,2.59728,7.88,,155.70028
21-Jul,Sunday,7,29,21,19,58,77,10.111,0,2.6947,0,7.45,30.2667,86.576,2.59728,7.88,,147.57568
21-Jul,Sunday,7,29,21,20,58,76,9.224,0,0.824734,0,7.35,30.2667,86.576,2.59728,7.88,,144.718714
21-Jul,Sunday,7,29,21,21,58,75,8.148,0,2.94377,0,7.29,30.2667,86.576,2.59728,7.88,,145.70175
21-Jul,Sunday,7,29,21,22,57,72,7.561,0,0.876609,0,7.25,30.2667,86.576,2.59728,7.88,,143.007589
21-Jul,Sunday,7,29,21,23,57,72,6.828,0,2.94377,0,7.2,30.2667,86.576,2.59728,7.88,,144.29175
21-Jul,Sunday,7,29,21,24,56,69,6.196,0,0.876609,0,7.17,30.2667,86.576,2.59728,7.88,,141.562589
22-Jul,Monday,7,29,22,1,56,68,5.336,0,3.27259,0,8.72,27.61,86.576,2.59728,7.88,,141.99187
22-Jul,Monday,7,29,22,2,55,66,4.728,0,0.876609,0,8.68,27.61,86.576,2.59728,7.88,,138.947889
22-Jul,Monday,7,29,22,3,55,65,4.245,0,3.27259,0,8.64,27.61,86.576,2.59728,7.69,,140.63087
22-Jul,Monday,7,29,22,4,55,64,4.072,0,0.876609,0,6.92,27.61,86.576,2.59728,7.69,,136.341889
22-Jul,Monday,7,29,22,5,55,64,3.827,0,3.27259,0,6.89,27.61,86.576,2.59728,7.69,,138.46287
22-Jul,Monday,7,29,22,6,54,62,4.691,0,5.75695,0,6.9,30.2667,86.576,2.59728,7.47,,144.25793
22-Jul,Monday,7,29,22,7,55,65,3.987,0,28.4679,0.21161,6.92,34.6507,86.576,2.59728,7.69,,171.10049
22-Jul,Monday,7,29,22,8,56,67,8.646,0,26.3153,0.42851,28.04,58.3824,86.576,2.59728,8.04,,219.02549
22-Jul,Monday,7,29,22,9,57,70,15.954,0,23.4147,3.95182,28.44,122.54,86.576,2.59728,10.91,,294.3838
22-Jul,Monday,7,29,22,10,58,73,22.794,0,36.6013,2.66629,28.72,116.05,86.576,2.59728,11.04,,307.04487
22-Jul,Monday,7,29,22,11,60,79,28.361,0,29.936,2.66629,29.34,115.928,86.576,2.59728,11.19,,306.59457
22-Jul,Monday,7,29,22,12,59,83,28.982,0,29.9336,3.80898,30.05,116.82,86.576,2.59728,11.3,,310.06786
22-Jul,Monday,7,29,22,13,61,87,31.625,0,26.2854,1.42837,31.02,122.54,86.576,2.59728,11.31,,313.38205
22-Jul,Monday,7,29,22,14,61,89,32.323,0,34.3959,3.80898,30.73,116.658,86.576,2.59728,11.34,,318.42916
22-Jul,Monday,7,29,22,15,60,87,31.538,0,34.1268,2.66629,30.74,115.928,86.576,2.59728,11.32,,315.49237
22-Jul,Monday,7,29,22,16,59,83,35.526,0,34.7003,2.66629,30.25,115.928,86.576,2.59728,11.31,,319.55387
22-Jul,Monday,7,29,22,17,60,85,30.118,0,31.4029,4.04704,30.77,120.714,86.576,2.59728,11.42,,317.64522
22-Jul,Monday,7,29,22,18,60,86,17.291,0,17.1523,1.19031,30.47,51.8021,86.576,2.59728,11.34,,218.41899
22-Jul,Monday,7,29,22,19,60,82,16.2,0,4.52229,0.476123,7.39,40.7014,86.576,2.59728,7.91,,166.373093
22-Jul,Monday,7,29,22,20,59,79,13.814,0,0.794553,0,9.11,30.9969,86.576,2.59728,7.91,,151.798733
22-Jul,Monday,7,29,22,21,55,81,12.309,0,3.27026,0,9.07,30.6318,86.576,2.59728,7.89,,152.34434
22-Jul,Monday,7,29,22,22,55,76,11.049,0,0.876609,0,8.91,27.9752,86.576,2.59728,7.88,,145.864089
22-Jul,Monday,7,29,22,23,55,73,9.911,0,3.27259,0,8.82,27.61,86.576,2.59728,7.88,,146.66687
22-Jul,Monday,7,29,22,24,55,71,8.732,0,0.876609,0,8.78,27.61,86.576,2.59728,7.88,,143.051889
23-Jul,Tuesday,7,30,23,1,59,67,7.738,0,3.27259,0,8.74,27.61,86.576,2.59728,7.88,,144.41387
23-Jul,Tuesday,7,30,23,2,58,66,6.738,0,0.876609,0,8.7,27.61,86.576,2.59728,7.88,,140.977889
23-Jul,Tuesday,7,30,23,3,57,63,5.808,0,3.27259,0,8.67,27.61,86.576,2.59728,7.88,,142.41387
23-Jul,Tuesday,7,30,23,4,55,61,5.282,0,0.876609,0,6.95,27.61,86.576,2.59728,7.88,,137.771889
23-Jul,Tuesday,7,30,23,5,53,61,4.863,0,3.27259,0,6.91,27.61,86.576,2.59728,7.65,,139.47887
23-Jul,Tuesday,7,30,23,6,53,60,6.019,0,5.75695,0,6.92,30.2667,86.576,2.59728,7.47,,145.60593
23-Jul,Tuesday,7,30,23,7,52,63,5.641,0,30.2122,0.21161,6.94,34.6507,86.576,2.59728,7.88,,174.70879
23-Jul,Tuesday,7,30,23,8,54,67,12.329,0,28.1599,0.42851,28.18,58.3824,86.576,2.59728,8.04,,224.69309
23-Jul,Tuesday,7,30,23,9,55,73,18.223,0,28.0453,3.95182,28.77,122.54,86.576,2.59728,10.98,,301.6834
23-Jul,Tuesday,7,30,23,10,56,78,23.068,0,40.0939,2.66629,29.12,116.05,86.576,2.59728,11.01,,311.18147
23-Jul,Tuesday,7,30,23,11,57,81,29.857,0,29.286,2.66629,29.56,115.928,86.576,2.59728,8.1,,304.57057
23-Jul,Tuesday,7,30,23,12,57,82,30.636,0,25.7125,3.80898,30.02,116.82,86.576,2.59728,11.29,,307.46076
23-Jul,Tuesday,7,30,23,13,58,87,32.123,0,24.8289,1.42837,31.06,122.54,86.576,2.59728,8.25,,309.40355
23-Jul,Tuesday,7,30,23,14,57,86,32.496,0,39.0701,3.80898,30.46,116.658,86.576,2.59728,11.3,,322.96636
23-Jul,Tuesday,7,30,23,15,57,86,36.092,0,49.7252,2.66629,30.55,115.928,86.576,2.59728,11.27,,335.40477
23-Jul,Tuesday,7,30,23,16,58,87,39.273,0,56.7219,2.66629,30.92,115.928,86.576,2.59728,11.35,,346.03247
23-Jul,Tuesday,7,30,23,17,61,87,28.434,0,41.0677,4.04704,31.13,120.714,86.576,2.59728,11.47,,326.03602
23-Jul,Tuesday,7,30,23,18,59,83,18.536,0,16.6132,1.19031,30.07,51.8021,86.576,2.59728,11.26,,218.64489
23-Jul,Tuesday,7,30,23,19,60,84,15.646,0,4.44675,0.476123,7.07,40.7014,86.576,2.59728,7.92,,165.433553
23-Jul,Tuesday,7,30,23,20,59,79,14.026,0,0.823645,0,8.77,30.9969,86.576,2.59728,7.9,,151.689825
23-Jul,Tuesday,7,30,23,21,58,77,12.67,0,3.27259,0,8.72,30.6318,86.576,2.59728,7.89,,152.35767
23-Jul,Tuesday,7,30,23,22,57,74,11.073,0,0.876609,0,8.57,27.9752,86.576,2.59728,7.89,,145.558089
23-Jul,Tuesday,7,30,23,23,58,68,10.077,0,3.27259,0,8.49,27.61,86.576,2.59728,7.88,,146.50287
23-Jul,Tuesday,7,30,23,24,57,68,9.422,0,0.876609,0,8.44,27.61,86.576,2.59728,7.88,,143.401889
24-Jul,Wednesday,7,30,24,1,57,68,8.509,0,3.27259,0,8.42,27.61,86.576,2.59728,7.88,,144.86487
24-Jul,Wednesday,7,30,24,2,57,67,7.582,0,0.876609,0,8.39,27.61,86.576,2.59728,7.88,,141.511889
24-Jul,Wednesday,7,30,24,3,57,65,6.813,0,3.27259,0,8.36,27.61,86.576,2.59728,7.88,,143.10887
24-Jul,Wednesday,7,30,24,4,58,65,6.173,0,0.876609,0,6.65,27.61,86.576,2.59728,7.88,,138.362889
24-Jul,Wednesday,7,30,24,5,57,64,5.829,0,3.27259,0,6.63,27.61,86.576,2.59728,7.88,,140.39487
24-Jul,Wednesday,7,30,24,6,57,64,6.983,0,5.75695,0,6.63,30.2667,86.576,2.59728,7.88,,146.68993
24-Jul,Wednesday,7,30,24,7,57,65,7.379,0,43.3028,0.21161,6.65,34.6507,86.576,2.59728,7.88,,189.24739
24-Jul,Wednesday,7,30,24,8,57,68,12.84,0,47.8645,0.42851,28.19,58.3824,86.576,2.59728,8.23,,245.10869
24-Jul,Wednesday,7,30,24,9,58,70,18.918,0,42.2495,3.95182,28.48,122.54,86.576,2.59728,10.96,,316.2726
24-Jul,Wednesday,7,30,24,10,58,72,25.308,3.34,57.7435,2.66629,28.59,116.05,86.576,2.59728,11.06,,333.93107
24-Jul,Wednesday,7,30,24,11,59,76,29.129,0,41.2248,2.66629,29.61,115.928,86.576,2.59728,11.38,,319.11137
24-Jul,Wednesday,7,30,24,12,59,78,29.708,0,43.0779,3.80898,29.49,116.82,86.576,2.59728,11.31,,323.38816
24-Jul,Wednesday,7,30,24,13,60,82,33.627,0,33.3356,1.42837,30.14,122.54,86.576,2.59728,11.29,,321.53425
24-Jul,Wednesday,7,30,24,14,61,85,32.369,0,48.9242,3.80898,30.23,116.658,86.576,2.59728,11.36,,332.52346
24-Jul,Wednesday,7,30,24,15,59,80,37.124,0,58.6002,2.66629,29.73,115.928,86.576,2.59728,11.31,,344.53177
24-Jul,Wednesday,7,30,24,16,61,84,38,0,64.5732,2.66629,30.4,115.928,86.576,2.59728,11.42,,352.16077
24-Jul,Wednesday,7,30,24,17,60,85,27.386,0,41.3038,4.04704,30.62,120.714,86.576,2.59728,11.45,,324.69412
24-Jul,Wednesday,7,30,24,18,59,82,18.933,0,16.7339,1.19031,29.88,51.8021,86.576,2.59728,11.22,,218.93259
24-Jul,Wednesday,7,30,24,19,59,83,15.742,0,4.44675,0.476123,6.94,40.7014,86.576,2.59728,7.93,,165.409553
24-Jul,Wednesday,7,30,24,20,57,80,13.779,0,0.858226,0,8.68,30.9969,86.576,2.59728,7.9,,151.387406
24-Jul,Wednesday,7,30,24,21,60,75,12.184,0,3.27259,0,8.61,30.6318,86.576,2.59728,7.89,,151.76167
24-Jul,Wednesday,7,30,24,22,59,72,10.953,0,0.876609,0,8.46,27.9752,86.576,2.59728,7.89,,145.328089
24-Jul,Wednesday,7,30,24,23,58,70,9.928,0,3.27259,0,8.4,27.61,86.576,2.59728,7.88,,146.26387
24-Jul,Wednesday,7,30,24,24,57,69,8.974,0,0.876609,0,8.36,27.61,86.576,2.59728,7.88,,142.873889
25-Jul,Thursday,7,30,25,1,56,67,7.913,0,3.27259,0,8.34,27.61,86.576,2.59728,7.88,,144.18887
25-Jul,Thursday,7,30,25,2,55,64,6.693,0,0.876609,0,8.31,27.61,86.576,2.59728,7.88,,140.542889
25-Jul,Thursday,7,30,25,3,54,61,6.033,0,3.27259,0,8.28,27.61,86.576,2.59728,7.88,,142.24887
25-Jul,Thursday,7,30,25,4,55,62,5.488,0,0.876609,0,6.56,27.61,86.576,2.59728,7.88,,137.587889
25-Jul,Thursday,7,30,25,5,55,61,5.045,0,3.27259,0,6.54,27.61,86.576,2.59728,7.65,,139.29087
25-Jul,Thursday,7,30,25,6,54,60,6.493,0,5.75695,0,6.53,30.2667,86.576,2.59728,7.65,,145.86993
25-Jul,Thursday,7,30,25,7,56,63,6.881,0,42.7005,0.21161,6.55,34.6507,86.576,2.59728,7.88,,188.04709
25-Jul,Thursday,7,30,25,8,57,66,16.251,0,52.2559,0.42851,28.09,58.3824,86.576,2.59728,8.23,,252.81109
25-Jul,Thursday,7,30,25,9,58,71,22.638,7.99,37.5853,3.95182,28.51,122.54,86.576,2.59728,11.17,,323.5584
25-Jul,Thursday,7,30,25,10,60,76,27.772,21.98,42.6777,2.66629,29.51,116.05,86.576,2.59728,11.36,,341.18927
25-Jul,Thursday,7,30,25,11,61,79,31.046,0,29.3458,2.66629,29.95,115.928,86.576,2.59728,11.46,,309.56937
25-Jul,Thursday,7,30,25,12,61,85,29.936,0,29.7422,3.80898,30.17,116.82,86.576,2.59728,11.35,,311.00046
25-Jul,Thursday,7,30,25,13,60,85,34.595,0,27.2426,1.42837,30.58,122.54,86.576,2.59728,11.29,,316.84925
25-Jul,Thursday,7,30,25,14,61,89,35.454,0,33.8453,3.80898,30.68,116.658,86.576,2.59728,11.37,,320.98956
25-Jul,Thursday,7,30,25,15,61,89,35.865,0,33.9384,2.66629,30.92,115.928,86.576,2.59728,11.37,,319.86097
25-Jul,Thursday,7,30,25,16,60,87,36.801,0,35.5948,2.66629,30.82,115.928,86.576,2.59728,11.38,,322.36337
25-Jul,Thursday,7,30,25,17,63,71,28.575,0,31.856,4.04704,29.08,120.714,86.576,2.59728,11.81,,315.25532
25-Jul,Thursday,7,30,25,18,62,77,17.883,0,14.8617,1.19031,29.44,51.8021,86.576,2.59728,11.7,,216.05039
25-Jul,Thursday,7,30,25,19,63,80,15.463,0,4.44675,0.476123,6.56,40.7014,86.576,2.59728,7.92,,164.740553
25-Jul,Thursday,7,30,25,20,62,78,12.882,0,0.841092,0,8.27,30.9969,86.576,2.59728,7.9,,150.063272
25-Jul,Thursday,7,30,25,21,59,73,11.146,0,3.27259,0,8.22,30.6318,86.576,2.59728,7.89,,150.33367
25-Jul,Thursday,7,30,25,22,56,72,9.604,0,0.876609,0,8.1,27.9752,86.576,2.59728,7.89,,143.619089
25-Jul,Thursday,7,30,25,23,57,68,8.483,0,3.27259,0,8.04,27.61,86.576,2.59728,7.89,,144.46887
25-Jul,Thursday,7,30,25,24,57,68,7.69,0,0.876609,0,8.01,27.61,86.576,2.59728,7.88,,141.239889
26-Jul,Friday,7,30,26,1,57,68,6.69,0,3.27259,0,7.98,27.61,86.576,2.59728,7.88,,142.60587
26-Jul,Friday,7,30,26,2,57,66,5.749,0,0.876609,0,7.97,27.61,86.576,2.59728,7.88,,139.258889
26-Jul,Friday,7,30,26,3,56,64,4.87,0,3.27259,0,7.94,27.61,86.576,2.59728,7.88,,140.74587
26-Jul,Friday,7,30,26,4,55,61,4.401,0,0.876609,0,6.24,27.61,86.576,2.59728,7.47,,135.770889
26-Jul,Friday,7,30,26,5,54,60,3.695,0,3.27259,0,6.21,27.61,86.576,2.59728,7.47,,137.43087
26-Jul,Friday,7,30,26,6,52,56,4.133,0,0.876608,0,6.2,30.2667,86.576,2.59728,6.4,,137.049588
26-Jul,Friday,7,30,26,7,55,63,5.133,0,5.66578,0.21161,6.21,34.6507,86.576,2.59728,7.69,,148.73437
26-Jul,Friday,7,30,26,8,56,70,16.156,0,17.4564,0.42851,28.27,58.3824,86.576,2.59728,8.04,,217.90659
26-Jul,Friday,7,30,26,9,58,75,20.484,0,20.7554,3.95182,28.84,122.54,86.576,2.59728,11.13,,296.8745
26-Jul,Friday,7,30,26,10,59,80,24.049,0,34.1626,2.66629,29.18,116.05,86.576,2.59728,11.11,,306.39117
26-Jul,Friday,7,30,26,11,57,85,30.568,0,27.7443,2.66629,29.86,115.928,86.576,2.59728,8.1,,304.03987
26-Jul,Friday,7,30,26,12,57,88,29.276,0,24.3789,3.80898,30.67,116.82,86.576,2.59728,11.29,,305.41716
26-Jul,Friday,7,30,26,13,58,89,46.31,0,18.6797,1.42837,31.17,122.54,86.576,2.59728,11.22,,320.52135
26-Jul,Friday,7,30,26,14,59,91,45.565,0,23.2806,3.80898,30.96,116.658,86.576,2.59728,11.38,,320.82586
26-Jul,Friday,7,30,26,15,58,91,32.441,0,22.9536,2.66629,31.12,115.928,86.576,2.59728,11.34,,305.62217
26-Jul,Friday,7,30,26,16,57,88,34.193,0,22.9215,2.66629,30.77,115.928,86.576,2.59728,11.26,,306.91207
26-Jul,Friday,7,30,26,17,58,86,27.872,0,18.1529,4.04704,30.59,120.714,86.576,2.59728,11.36,,301.90922
26-Jul,Friday,7,30,26,18,59,86,17.023,0,6.8148,1.19031,30.43,51.8021,86.576,2.59728,11.22,,207.65349
26-Jul,Friday,7,30,26,19,59,79,15.759,0,4.50473,0.476123,7.36,40.7014,86.576,2.59728,7.91,,165.884533
26-Jul,Friday,7,30,26,20,57,77,13.532,0,0.803538,0,9.04,30.9969,86.576,2.59728,7.9,,151.445718
26-Jul,Friday,7,30,26,21,57,76,12.243,0,3.27259,0,8.98,30.6318,86.576,2.59728,7.89,,152.19067
26-Jul,Friday,7,30,26,22,56,74,10.948,0,0.876609,0,8.81,27.9752,86.576,2.59728,7.88,,145.663089
26-Jul,Friday,7,30,26,23,55,70,9.727,0,3.27259,0,8.74,27.61,86.576,2.59728,7.88,,146.40287
26-Jul,Friday,7,30,26,24,56,68,8.535,0,0.876609,0,8.71,27.61,86.576,2.59728,7.88,,142.784889
27-Jul,Saturday,7,30,27,1,55,64,7.66,0,2.94377,0,7.08,30.2667,86.576,2.59728,7.88,,145.00375
27-Jul,Saturday,7,30,27,2,55,64,6.953,0,0.876609,0,7.05,30.2667,86.576,2.59728,7.88,,142.199589
27-Jul,Saturday,7,30,27,3,54,63,6.188,0,2.94377,0,7.03,30.2667,86.576,2.59728,7.88,,143.48175
27-Jul,Saturday,7,30,27,4,53,62,5.628,0,0.876609,0,7,30.2667,86.576,2.59728,7.88,,140.824589
27-Jul,Saturday,7,30,27,5,53,62,5.092,0,2.94377,0,6.96,30.2667,86.576,2.59728,7.88,,142.31575
27-Jul,Saturday,7,30,27,6,54,62,5.152,0,0.876609,0,6.92,30.2667,86.576,2.59728,7.65,,140.038589
27-Jul,Saturday,7,30,27,7,54,60,5.539,0,2.71455,0,6.92,30.6318,86.576,2.59728,7.69,,142.66863
27-Jul,Saturday,7,30,27,8,57,62,6.085,0,0.688853,0,7,30.6318,86.576,2.59728,7.89,,141.468933
27-Jul,Saturday,7,30,27,9,58,64,7.019,0,0.688853,0,7.19,31.362,86.576,2.59728,7.89,,143.323133
27-Jul,Saturday,7,30,27,10,59,68,8.542,0,0.688853,0,7.43,31.362,86.576,2.59728,7.88,,145.076133
27-Jul,Saturday,7,30,27,11,61,73,10.643,0,0.688853,0,7.66,31.7272,86.576,2.59728,7.88,,147.772333
27-Jul,Saturday,7,30,27,12,60,79,11.379,0,0.688853,0,7.88,31.7272,86.576,2.59728,7.89,,148.738333
27-Jul,Saturday,7,30,27,13,61,85,12.972,0,0.688853,0,8.01,32.0923,86.576,2.59728,7.89,,150.826433
27-Jul,Saturday,7,30,27,14,61,86,13.461,0,0.688853,0,8.05,31.7272,86.576,2.59728,7.9,,151.000333
27-Jul,Saturday,7,30,27,15,57,87,13.289,0,0.688853,0,8.02,31.362,86.576,2.59728,7.9,,150.433133
